Date,Temp
2011-02-02,49
2011-02-03,54
2011-02-04,62
2011-02-05,74
2011-02-06,76
2011-02-07,75
2011-02-08,65
2011-02-09,66
2011-02-10,64
2011-02-11,72
2011-02-12,75
2011-02-13,74
2011-02-14,76
2011-02-15,76
2011-02-16,74
2011-02-17,68
2011-02-18,69
2011-02-19,61
2011-02-20,59
2011-02-21,63
2011-02-22,65
2011-02-23,65
2011-02-24,66
2011-02-25,64
2011-02-26,58
2011-02-27,57
2011-02-28,65
2011-03-01,70
2011-03-02,75
2011-03-03,78
2011-03-04,76
2011-03-05,76
2011-03-06,81
2011-03-07,76
2011-03-08,69
2011-03-09,81
2011-03-10,84
2011-03-11,85
2011-03-12,84
2011-03-13,85
2011-03-14,83
2011-03-15,87
2011-03-16,88
2011-03-17,82
2011-03-18,79
2011-03-19,71
2011-03-20,76
2011-03-21,71
2011-03-22,68
2011-03-23,74
2011-03-24,71
2011-03-25,72
2011-03-26,73
2011-03-27,76
2011-03-28,82
2011-03-29,84
2011-03-30,88
2011-03-31,95
2011-04-01,100
2011-04-02,96
2011-04-03,87
2011-04-04,81
2011-04-05,87
2011-04-06,85
2011-04-07,81
2011-04-08,62
2011-04-09,63
2011-04-10,72
2011-04-11,79
2011-04-12,85
2011-04-13,83
2011-04-14,80
2011-04-15,88
2011-04-16,96
2011-04-17,98
2011-04-18,91
2011-04-19,89
2011-04-20,90
2011-04-21,89
2011-04-22,88
2011-04-23,87
2011-04-24,86
2011-04-25,89
2011-04-26,85
2011-04-27,87
2011-04-28,94
2011-04-29,88
2011-04-30,77
2011-05-01,81
2011-05-02,87
2011-05-03,94
2011-05-04,99
2011-05-05,100
2011-05-06,102
2011-05-07,100
2011-05-08,90
2011-05-09,78
2011-05-10,79
2011-05-11,89
2011-05-12,96
2011-05-13,100
2011-05-14,96
2011-05-15,88
2011-05-16,80
2011-05-17,81
2011-05-18,79
2011-05-19,84
2011-05-20,90
2011-05-21,94
2011-05-22,97
2011-05-23,90
2011-05-24,92
2011-05-25,99
2011-05-26,98
2011-05-27,101
2011-05-28,99
2011-05-29,83
2011-05-30,87
2011-05-31,98
2011-06-01,95
2011-06-02,91
2011-06-03,95
2011-06-04,98
2011-06-05,104
2011-06-06,91
2011-06-07,95
2011-06-08,94
2011-06-09,100
2011-06-10,101
2011-06-11,100
2011-06-12,100
2011-06-13,101
2011-06-14,107
2011-06-15,109
2011-06-16,106
2011-06-17,104
2011-06-18,103
2011-06-19,103
2011-06-20,104
2011-06-21,112
2011-06-22,114
2011-06-23,112
2011-06-24,110
2011-06-25,110
2011-06-26,110
2011-06-27,114
2011-06-28,113
2011-06-29,108
2011-06-30,104
2011-07-01,112
2011-07-02,118
2011-07-03,108
2011-07-04,101
2011-07-05,107
2011-07-06,99
2011-07-07,106
2011-07-08,109
2011-07-09,110
2011-07-10,108
2011-07-11,105
2011-07-12,105
2011-07-13,104
2011-07-14,101
2011-07-15,101
2011-07-16,105
2011-07-17,110
2011-07-18,110
2011-07-19,111
2011-07-20,111
2011-07-21,110
2011-07-22,108
2011-07-23,105
2011-07-24,105
2011-07-25,103
2011-07-26,109
2011-07-27,107
2011-07-28,109
2011-07-29,111
2011-07-30,110
2011-07-31,105
2011-08-01,109
2011-08-02,114
2011-08-03,114
2011-08-04,112
2011-08-05,111
2011-08-06,107
2011-08-07,109
2011-08-08,109
2011-08-09,110
2011-08-10,108
2011-08-11,104
2011-08-12,106
2011-08-13,105
2011-08-14,110
2011-08-15,111
2011-08-16,109
2011-08-17,112
2011-08-18,113
2011-08-19,108
2011-08-20,109
2011-08-21,110
2011-08-22,112
2011-08-23,116
2011-08-24,117
2011-08-25,115
2011-08-26,116
2011-08-27,115
2011-08-28,111
2011-08-29,113
2011-08-30,113
2011-08-31,112
2011-09-01,111
2011-09-02,108
2011-09-03,110
2011-09-04,113
2011-09-05,105
2011-09-06,92
2011-09-07,109
2011-09-08,111
2011-09-09,108
2011-09-10,102
2011-09-11,101
2011-09-12,103
2011-09-13,87
2011-09-14,90
2011-09-15,94
2011-09-16,98
2011-09-17,97
2011-09-18,101
2011-09-19,104
2011-09-20,106
2011-09-21,106
2011-09-22,108
2011-09-23,109
2011-09-24,108
2011-09-25,99
2011-09-26,98
2011-09-27,104
2011-09-28,102
2011-09-29,104
2011-09-30,107
2011-10-01,100
2011-10-02,102
2011-10-03,100
2011-10-04,88
2011-10-05,80
2011-10-06,76
2011-10-07,77
2011-10-08,81
2011-10-09,85
2011-10-10,87
2011-10-11,93
2011-10-12,97
2011-10-13,98
2011-10-14,99
2011-10-15,100
2011-10-16,99
2011-10-17,99
2011-10-18,95
2011-10-19,96
2011-10-20,96
2011-10-21,94
2011-10-22,95
2011-10-23,96
2011-10-24,95
2011-10-25,92
2011-10-26,79
2011-10-27,77
2011-10-28,83
2011-10-29,86
2011-10-30,87
2011-10-31,89
2011-11-01,88
2011-11-02,72
2011-11-03,79
2011-11-04,72
2011-11-05,63
2011-11-06,66
2011-11-07,64
2011-11-08,65
2011-11-09,70
2011-11-10,70
2011-11-11,69
2011-11-12,73
2011-11-13,72
2011-11-14,73
2011-11-15,74
2011-11-16,75
2011-11-17,75
2011-11-18,78
2011-11-19,70
2011-11-20,69
2011-11-21,69
2011-11-22,71
2011-11-23,74
2011-11-24,74
2011-11-25,75
2011-11-26,76
2011-11-27,74
2011-11-28,74
2011-11-29,75
2011-11-30,75
2011-12-01,63
2011-12-02,54
2011-12-03,56
2011-12-04,57
2011-12-05,58
2011-12-06,55
2011-12-07,59
2011-12-08,61
2011-12-09,67
2011-12-10,65
2011-12-11,65
2011-12-12,58
2011-12-13,56
2011-12-14,58
2011-12-15,58
2011-12-16,68
2011-12-17,65
2011-12-18,59
2011-12-19,60
2011-12-20,58
2011-12-21,61
2011-12-22,56
2011-12-23,61
2011-12-24,66
2011-12-25,65
2011-12-26,64
2011-12-27,63
2011-12-28,65
2011-12-29,68
2011-12-30,71
2011-12-31,72
2012-01-01,73
2012-01-02,74
2012-01-03,73
2012-01-04,75
2012-01-05,71
2012-01-06,71
2012-01-07,70
2012-01-08,65
2012-01-09,67
2012-01-10,68
2012-01-11,67
2012-01-12,66
2012-01-13,69
2012-01-14,65
2012-01-15,63
2012-01-16,69
2012-01-17,64
2012-01-18,67
2012-01-19,69
2012-01-20,72
2012-01-21,73
2012-01-22,63
2012-01-23,65
2012-01-24,66
2012-01-25,72
2012-01-26,75
2012-01-27,72
2012-01-28,70
2012-01-29,71
2012-01-30,73
2012-01-31,76
2012-02-01,74
2012-02-02,68
2012-02-03,67
2012-02-04,70
2012-02-05,71
2012-02-06,71
2012-02-07,67
2012-02-08,77
2012-02-09,80
2012-02-10,81
2012-02-11,79
2012-02-12,71
2012-02-13,67
2012-02-14,60
2012-02-15,64
2012-02-16,72
2012-02-17,71
2012-02-18,72
2012-02-19,69
2012-02-20,68
2012-02-21,74
2012-02-22,81
2012-02-23,83
2012-02-24,78
2012-02-25,82
2012-02-26,76
2012-02-27,70
2012-02-28,63
2012-02-29,68
2012-03-01,73
2012-03-02,65
2012-03-03,74
2012-03-04,83
2012-03-05,78
2012-03-06,81
2012-03-07,62
2012-03-08,74
2012-03-09,81
2012-03-10,78
2012-03-11,82
2012-03-12,83
2012-03-13,83
2012-03-14,83
2012-03-15,85
2012-03-16,85
2012-03-17,74
2012-03-18,60
2012-03-19,61
2012-03-20,70
2012-03-21,80
2012-03-22,88
2012-03-23,86
2012-03-24,87
2012-03-25,84
2012-03-26,74
2012-03-27,81
2012-03-28,84
2012-03-29,86
2012-03-30,90
2012-03-31,92
2012-04-01,76
2012-04-02,74
2012-04-03,83
2012-04-04,87
2012-04-05,85
2012-04-06,78
2012-04-07,86
2012-04-08,90
2012-04-09,95
2012-04-10,96
2012-04-11,79
2012-04-12,76
2012-04-13,73
2012-04-14,63
2012-04-15,78
2012-04-16,87
2012-04-17,92
2012-04-18,96
2012-04-19,98
2012-04-20,100
2012-04-21,104
2012-04-22,107
2012-04-23,104
2012-04-24,95
2012-04-25,95
2012-04-26,85
2012-04-27,88
2012-04-28,93
2012-04-29,95
2012-04-30,96
2012-05-01,92
2012-05-02,88
2012-05-03,93
2012-05-04,95
2012-05-05,93
2012-05-06,94
2012-05-07,89
2012-05-08,95
2012-05-09,100
2012-05-10,99
2012-05-11,99
2012-05-12,102
2012-05-13,107
2012-05-14,107
2012-05-15,106
2012-05-16,105
2012-05-17,105
2012-05-18,96
2012-05-19,101
2012-05-20,105
2012-05-21,108
2012-05-22,108
2012-05-23,103
2012-05-24,98
2012-05-25,90
2012-05-26,80
2012-05-27,89
2012-05-28,97
2012-05-29,100
2012-05-30,103
2012-05-31,113
2012-06-01,113
2012-06-02,107
2012-06-03,105
2012-06-04,103
2012-06-05,96
2012-06-06,99
2012-06-07,103
2012-06-08,103
2012-06-09,102
2012-06-10,101
2012-06-11,105
2012-06-12,107
2012-06-13,108
2012-06-14,106
2012-06-15,104
2012-06-16,107
2012-06-17,111
2012-06-18,113
2012-06-19,111
2012-06-20,112
2012-06-21,109
2012-06-22,107
2012-06-23,105
2012-06-24,107
2012-06-25,107
2012-06-26,108
2012-06-27,111
2012-06-28,112
2012-06-29,112
2012-06-30,108
2012-07-01,109
2012-07-02,107
2012-07-03,101
2012-07-04,89
2012-07-05,103
2012-07-06,107
2012-07-07,110
2012-07-08,113
2012-07-09,116
2012-07-10,117
2012-07-11,109
2012-07-12,103
2012-07-13,99
2012-07-14,96
2012-07-15,102
2012-07-16,105
2012-07-17,102
2012-07-18,106
2012-07-19,109
2012-07-20,112
2012-07-21,110
2012-07-22,109
2012-07-23,107
2012-07-24,109
2012-07-25,109
2012-07-26,109
2012-07-27,110
2012-07-28,108
2012-07-29,101
2012-07-30,91
2012-07-31,92
2012-08-01,97
2012-08-02,105
2012-08-03,110
2012-08-04,111
2012-08-05,110
2012-08-06,113
2012-08-07,115
2012-08-08,117
2012-08-09,112
2012-08-10,116
2012-08-11,114
2012-08-12,116
2012-08-13,117
2012-08-14,114
2012-08-15,106
2012-08-16,98
2012-08-17,101
2012-08-18,102
2012-08-19,106
2012-08-20,107
2012-08-21,106
2012-08-22,100
2012-08-23,97
2012-08-24,103
2012-08-25,106
2012-08-26,108
2012-08-27,110
2012-08-28,112
2012-08-29,107
2012-08-30,99
2012-08-31,102
2012-09-01,104
2012-09-02,108
2012-09-03,106
2012-09-04,102
2012-09-05,104
2012-09-06,105
2012-09-07,103
2012-09-08,105
2012-09-09,104
2012-09-10,99
2012-09-11,90
2012-09-12,96
2012-09-13,107
2012-09-14,104
2012-09-15,101
2012-09-16,101
2012-09-17,102
2012-09-18,105
2012-09-19,105
2012-09-20,106
2012-09-21,107
2012-09-22,107
2012-09-23,106
2012-09-24,103
2012-09-25,99
2012-09-26,100
2012-09-27,101
2012-09-28,101
2012-09-29,102
2012-09-30,107
2012-10-01,107
2012-10-02,106
2012-10-03,104
2012-10-04,98
2012-10-05,96
2012-10-06,93
2012-10-07,97
2012-10-08,95
2012-10-09,94
2012-10-10,93
2012-10-11,79
2012-10-12,76
2012-10-13,82
2012-10-14,91
2012-10-15,95
2012-10-16,95
2012-10-17,95
2012-10-18,91
2012-10-19,92
2012-10-20,93
2012-10-21,87
2012-10-22,85
2012-10-23,81
2012-10-24,80
2012-10-25,83
2012-10-26,76
2012-10-27,84
2012-10-28,87
2012-10-29,89
2012-10-30,89
2012-10-31,90
2012-11-01,89
2012-11-02,86
2012-11-03,86
2012-11-04,90
2012-11-05,91
2012-11-06,90
2012-11-07,90
2012-11-08,79
2012-11-09,74
2012-11-10,64
2012-11-11,63
2012-11-12,68
2012-11-13,74
2012-11-14,75
2012-11-15,68
2012-11-16,79
2012-11-17,78
2012-11-18,77
2012-11-19,77
2012-11-20,78
2012-11-21,79
2012-11-22,79
2012-11-23,80
2012-11-24,80
2012-11-25,81
2012-11-26,78
2012-11-27,76
2012-11-28,80
2012-11-29,77
2012-11-30,77
2012-12-01,78
2012-12-02,79
2012-12-03,77
2012-12-04,78
2012-12-05,78
2012-12-06,74
2012-12-07,76
2012-12-08,73
2012-12-09,72
2012-12-10,66
2012-12-11,68
2012-12-12,73
2012-12-13,68
2012-12-14,60
2012-12-15,55
2012-12-16,59
2012-12-17,63
2012-12-18,63
2012-12-19,55
2012-12-20,55
2012-12-21,57
2012-12-22,60
2012-12-23,62
2012-12-24,65
2012-12-25,56
2012-12-26,59
2012-12-27,58
2012-12-28,58
2012-12-29,60
2012-12-30,57
2012-12-31,56
2013-01-01,55
2013-01-02,59
2013-01-03,60
2013-01-04,59
2013-01-05,58
2013-01-06,62
2013-01-07,65
2013-01-08,71
2013-01-09,69
2013-01-10,64
2013-01-11,54
2013-01-12,51
2013-01-13,50
2013-01-14,45
2013-01-15,52
2013-01-16,62
2013-01-17,67
2013-01-18,68
2013-01-19,70
2013-01-20,71
2013-01-21,73
2013-01-22,73
2013-01-23,69
2013-01-24,66
2013-01-25,69
2013-01-26,61
2013-01-27,69
2013-01-28,59
2013-01-29,59
2013-01-30,64
2013-01-31,68
2013-02-01,69
2013-02-02,69
2013-02-03,71
2013-02-04,73
2013-02-05,74
2013-02-06,73
2013-02-07,75
2013-02-08,66
2013-02-09,60
2013-02-10,61
2013-02-11,59
2013-02-12,61
2013-02-13,68
2013-02-14,74
2013-02-15,74
2013-02-16,76
2013-02-17,76
2013-02-18,75
2013-02-19,67
2013-02-20,56
2013-02-21,57
2013-02-22,64
2013-02-23,70
2013-02-24,62
2013-02-25,65
2013-02-26,69
2013-02-27,67
2013-02-28,74
2013-03-01,80
2013-03-02,83
2013-03-03,78
2013-03-04,80
2013-03-05,77
2013-03-06,80
2013-03-07,74
2013-03-08,65
2013-03-09,66
2013-03-10,74
2013-03-11,80
2013-03-12,86
2013-03-13,90
2013-03-14,94
2013-03-15,93
2013-03-16,90
2013-03-17,90
2013-03-18,86
2013-03-19,86
2013-03-20,85
2013-03-21,89
2013-03-22,86
2013-03-23,74
2013-03-24,81
2013-03-25,86
2013-03-26,90
2013-03-27,87
2013-03-28,87
2013-03-29,90
2013-03-30,91
2013-03-31,88
2013-04-01,83
2013-04-02,86
2013-04-03,91
2013-04-04,94
2013-04-05,90
2013-04-06,89
2013-04-07,89
2013-04-08,78
2013-04-09,76
2013-04-10,80
2013-04-11,87
2013-04-12,91
2013-04-13,92
2013-04-14,90
2013-04-15,82
2013-04-16,75
2013-04-17,74
2013-04-18,75
2013-04-19,85
2013-04-20,92
2013-04-21,95
2013-04-22,96
2013-04-23,85
2013-04-24,91
2013-04-25,83
2013-04-26,94
2013-04-27,100
2013-04-28,103
2013-04-29,105
2013-04-30,101
2013-05-01,93
2013-05-02,90
2013-05-03,94
2013-05-04,98
2013-05-05,87
2013-05-06,84
2013-05-07,80
2013-05-08,85
2013-05-09,90
2013-05-10,95
2013-05-11,100
2013-05-12,103
2013-05-13,106
2013-05-14,106
2013-05-15,100
2013-05-16,100
2013-05-17,95
2013-05-18,93
2013-05-19,98
2013-05-20,92
2013-05-21,100
2013-05-22,101
2013-05-23,95
2013-05-24,97
2013-05-25,98
2013-05-26,97
2013-05-27,96
2013-05-28,96
2013-05-29,100
2013-05-30,99
2013-05-31,103
2013-06-01,107
2013-06-02,109
2013-06-03,105
2013-06-04,105
2013-06-05,107
2013-06-06,113
2013-06-07,115
2013-06-08,110
2013-06-09,109
2013-06-10,109
2013-06-11,107
2013-06-12,110
2013-06-13,107
2013-06-14,106
2013-06-15,106
2013-06-16,107
2013-06-17,107
2013-06-18,108
2013-06-19,104
2013-06-20,103
2013-06-21,104
2013-06-22,104
2013-06-23,104
2013-06-24,100
2013-06-25,103
2013-06-26,107
2013-06-27,111
2013-06-28,120
2013-06-29,120
2013-06-30,116
2013-07-01,114
2013-07-02,110
2013-07-03,115
2013-07-04,109
2013-07-05,107
2013-07-06,109
2013-07-07,115
2013-07-08,116
2013-07-09,107
2013-07-10,104
2013-07-11,94
2013-07-12,103
2013-07-13,108
2013-07-14,110
2013-07-15,112
2013-07-16,109
2013-07-17,109
2013-07-18,113
2013-07-19,104
2013-07-20,100
2013-07-21,94
2013-07-22,100
2013-07-23,103
2013-07-24,110
2013-07-25,105
2013-07-26,99
2013-07-27,108
2013-07-28,109
2013-07-29,108
2013-07-30,110
2013-07-31,108
2013-08-01,111
2013-08-02,107
2013-08-03,110
2013-08-04,109
2013-08-05,104
2013-08-06,103
2013-08-07,104
2013-08-08,107
2013-08-09,109
2013-08-10,107
2013-08-11,105
2013-08-12,109
2013-08-13,108
2013-08-14,110
2013-08-15,111
2013-08-16,114
2013-08-17,114
2013-08-18,112
2013-08-19,106
2013-08-20,111
2013-08-21,110
2013-08-22,105
2013-08-23,106
2013-08-24,94
2013-08-25,84
2013-08-26,95
2013-08-27,105
2013-08-28,109
2013-08-29,101
2013-08-30,100
2013-08-31,103
2013-09-01,104
2013-09-02,108
2013-09-03,108
2013-09-04,103
2013-09-05,111
2013-09-06,106
2013-09-07,92
2013-09-08,96
2013-09-09,96
2013-09-10,86
2013-09-11,96
2013-09-12,99
2013-09-13,103
2013-09-14,105
2013-09-15,107
2013-09-16,109
2013-09-17,108
2013-09-18,101
2013-09-19,102
2013-09-20,104
2013-09-21,102
2013-09-22,88
2013-09-23,96
2013-09-24,98
2013-09-25,96
2013-09-26,84
2013-09-27,84
2013-09-28,90
2013-09-29,93
2013-09-30,95
2013-10-01,98
2013-10-02,96
2013-10-03,90
2013-10-04,81
2013-10-05,85
2013-10-06,90
2013-10-07,92
2013-10-08,91
2013-10-09,73
2013-10-10,74
2013-10-11,82
2013-10-12,85
2013-10-13,85
2013-10-14,83
2013-10-15,83
2013-10-16,82
2013-10-17,84
2013-10-18,88
2013-10-19,89
2013-10-20,90
2013-10-21,89
2013-10-22,91
2013-10-23,89
2013-10-24,90
2013-10-25,91
2013-10-26,92
2013-10-27,90
2013-10-28,79
2013-10-29,71
2013-10-30,73
2013-10-31,77
2013-11-01,82
2013-11-02,85
2013-11-03,82
2013-11-04,77
2013-11-05,71
2013-11-06,76
2013-11-07,80
2013-11-08,82
2013-11-09,84
2013-11-10,82
2013-11-11,86
2013-11-12,86
2013-11-13,87
2013-11-14,83
2013-11-15,83
2013-11-16,73
2013-11-17,75
2013-11-18,77
2013-11-19,75
2013-11-20,75
2013-11-21,71
2013-11-22,59
2013-11-23,58
2013-11-24,63
2013-11-25,67
2013-11-26,69
2013-11-27,70
2013-11-28,71
2013-11-29,70
2013-11-30,71
2013-12-01,71
2013-12-02,68
2013-12-03,75
2013-12-04,62
2013-12-05,53
2013-12-06,56
2013-12-07,60
2013-12-08,55
2013-12-09,50
2013-12-10,55
2013-12-11,61
2013-12-12,61
2013-12-13,63
2013-12-14,67
2013-12-15,70
2013-12-16,73
2013-12-17,74
2013-12-18,69
2013-12-19,67
2013-12-20,65
2013-12-21,64
2013-12-22,65
2013-12-23,67
2013-12-24,71
2013-12-25,71
2013-12-26,70
2013-12-27,71
2013-12-28,63
2013-12-29,67
2013-12-30,65
2013-12-31,66
2014-01-01,70
2014-01-02,72
2014-01-03,69
2014-01-04,71
2014-01-05,65
2014-01-06,66
2014-01-07,62
2014-01-08,66
2014-01-09,69
2014-01-10,69
2014-01-11,73
2014-01-12,74
2014-01-13,71
2014-01-14,76
2014-01-15,76
2014-01-16,78
2014-01-17,77
2014-01-18,76
2014-01-19,73
2014-01-20,74
2014-01-21,72
2014-01-22,77
2014-01-23,73
2014-01-24,70
2014-01-25,74
2014-01-26,72
2014-01-27,75
2014-01-28,77
2014-01-29,77
2014-01-30,79
2014-01-31,70
2014-02-01,62
2014-02-02,62
2014-02-03,64
2014-02-04,64
2014-02-05,67
2014-02-06,68
2014-02-07,69
2014-02-08,74
2014-02-09,78
2014-02-10,79
2014-02-11,78
2014-02-12,80
2014-02-13,83
2014-02-14,86
2014-02-15,87
2014-02-16,81
2014-02-17,86
2014-02-18,84
2014-02-19,86
2014-02-20,74
2014-02-21,77
2014-02-22,81
2014-02-23,83
2014-02-24,84
2014-02-25,81
2014-02-26,81
2014-02-27,82
2014-02-28,80
2014-03-01,67
2014-03-02,68
2014-03-03,76
2014-03-04,79
2014-03-05,83
2014-03-06,86
2014-03-07,80
2014-03-08,81
2014-03-09,83
2014-03-10,85
2014-03-11,75
2014-03-12,78
2014-03-13,81
2014-03-14,85
2014-03-15,85
2014-03-16,86
2014-03-17,92
2014-03-18,78
2014-03-19,80
2014-03-20,81
2014-03-21,85
2014-03-22,84
2014-03-23,87
2014-03-24,91
2014-03-25,90
2014-03-26,78
2014-03-27,76
2014-03-28,81
2014-03-29,87
2014-03-30,81
2014-03-31,83
2014-04-01,76
2014-04-02,68
2014-04-03,76
2014-04-04,79
2014-04-05,81
2014-04-06,83
2014-04-07,91
2014-04-08,95
2014-04-09,97
2014-04-10,100
2014-04-11,97
2014-04-12,92
2014-04-13,91
2014-04-14,86
2014-04-15,91
2014-04-16,96
2014-04-17,95
2014-04-18,89
2014-04-19,89
2014-04-20,94
2014-04-21,98
2014-04-22,93
2014-04-23,86
2014-04-24,90
2014-04-25,90
2014-04-26,73
2014-04-27,81
2014-04-28,88
2014-04-29,87
2014-04-30,89
2014-05-01,92
2014-05-02,99
2014-05-03,103
2014-05-04,101
2014-05-05,97
2014-05-06,80
2014-05-07,83
2014-05-08,87
2014-05-09,91
2014-05-10,92
2014-05-11,81
2014-05-12,89
2014-05-13,92
2014-05-14,97
2014-05-15,102
2014-05-16,106
2014-05-17,105
2014-05-18,101
2014-05-19,97
2014-05-20,90
2014-05-21,86
2014-05-22,90
2014-05-23,89
2014-05-24,92
2014-05-25,101
2014-05-26,107
2014-05-27,108
2014-05-28,106
2014-05-29,106
2014-05-30,105
2014-05-31,108
2014-06-01,103
